target_address,bridges_events,icf_score_p1,icf_raw_signal,p1_rank
0x8cb7f1a4f44593ec356b11c70c0a977c647c763c,431,72.4137,6.3382,313
0xafd1e0562c91a933f4b40154045cee71939e95ea,492,72.4005,0.5319,314
0xcb90b84209d2e4cb0ce9edb32ceb63fd6557bf54,209,72.3803,4.18,315
0x4464b292c54253f95384a4ea821f55ac258863c5,245,72.3587,15.3125,316
0xb19312600ef0da229c248135479c203aaf3b8903,111,72.3496,0.8102,317
0xf9001a57d0aac84abbb7156a5825530cb163a2e0,1073,72.0756,3.4725,318
0xd8eaa935e527c87f19a44ded9bcbea7f4285a56c,361,71.9628,1.2847,319
0x5a70c530cc9ee1c653bc7efbbfd0076c3eaa6173,123,71.8803,2.8605,320
0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,336,71.5234,1.0804,321
0x753a9f923c819613698b6ce92983b10adb1c3818,116,71.4513,6.1053,322
0x3215d92f7f2a9f135df283202bfb713c7cd572d5,175,71.0753,1.4,323
0xab906639403b15510a8d5e0318a590da66465268,418,70.8998,0.4573,324
0x541ebafe188547a9d8299d897db0c71d2e0011bc,80,70.8235,0.9524,325
0xcd32f12921ff1b5ddb6b631ee5a31aab8ba314fc,469,70.7237,2.2548,326
0xb235b4cc9e43a014a7b770c765ea3843e2d38675,78,70.5902,1.5918,327
0x6b9ce6b2e288fe0d9e3639fe684e7f1588fb0d2c,167,70.5016,2.0366,328
0x232d8cf367007975e16c84100167b6d90d5198a5,259,70.4025,12.95,329
0x550e970e31a45b06df01a00b1c89a478d4d5e00a,345,70.2561,2.1166,330
0xdfd5e8c421e651f6d232498e4491666f7dace41c,70,70.0,4.375,331
0xe7dcc040debda16f385e02c11fe3b7be779aa145,354,69.9288,5.0571,332
0x387fc36b9f989c6a4bb32eae7988f63ff7f369a0,595,69.6837,1.3584,333
0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f,414,69.3587,1.5277,334
0x175be23e9bd6167fd4f7da3084c2f5fdf3c372ac,1123,69.1883,6.2389,335
0x25f115cc345951c6d3a10b32507ec5c7f5f2f69f,245,69.1493,1.7254,336
0xa35e95c2843dfb3d4fb213893b4d43092e677760,104,69.1235,4.5217,337
0xcdb06be4a7f9fc8a9f289d42956776f2696eba31,185,69.0217,2.5,338
0x6d0267156f1c6ce44caa4bf129b76009d3d41830,192,68.9549,2.4,339
0x4b0c1beea2e8a8197fc48b0425a50a7204412989,299,68.9041,3.1809,340
0x10747f36048ed3188327ee858c47749bf6c43381,186,68.5282,3.3214,341
0xe823c48f73f6e50ba3a123161c5920d17f66ad89,157,68.4715,1.0828,342
0x9411c5fd50d76ee72e6fd201e5dcaf50025409aa,103,68.3922,4.6818,343
0xd5ffcabf2ba93b4c30698b0398dfbf1af3163a61,74,68.0763,0.6325,344
0x02081f465b8bd66058d50ef1a985d0c7af695363,257,68.0547,1.7133,345
0xaa45fdcdcd6c895feaf22d2242c8b63c527f4a4e,779,67.9818,9.8608,346
0xeae59890f7787b05d0c6375651cd59920afb0576,528,67.919,1.5349,347
0x5a8116f07937394e6ac2a51995ab6a054c08bf9e,478,67.863,2.0873,348
0x0e6b63bd52ac143d7baa50ee143d84b0a5598607,103,67.7775,2.8611,349
0xd64ad0e8f8283f607c89de0367902682cdcc0a7d,161,67.7556,10.7333,350
0x3eb6f988ec52423d519c0f194882ea40d1881382,228,67.5715,1.2391,351
0x4210eee2bc528b0a846eaa016ce8167a840b8b23,425,67.5351,4.8295,352
0x33e3c007d1d48e2b645c9ce22570267b0c82f578,78,67.416,0.3406,353
0x8565a95c54fd30f1d3c1a8eece983b6bee279466,148,67.2843,2.3871,354
0x3b3525f60eeea4a1ef554df5425912c2a532875d,197,67.1466,0.9471,355
0x3e5e804c0f347b1599adf142c47baff6a7e37b67,1146,67.1077,4.8354,356
0xbf49b454818783d12bf4f3375ff17c59015e66cb,388,67.0071,3.7308,357
0xae4c0384ce50297ba1f5251141e982fe7ad36829,67,67.0,2.913,358
0x29043554f9230e6d1628f0e52fb0b9301afb3b50,102,66.9705,2.4878,359
0x0b59e3e73dbe453e973a876d34397c0cb759daef,213,66.8577,0.2221,360
0xbb78d04b7d46767635d1c88a5882f5e43aaa8594,150,66.723,7.1429,361
0x4f0ecedcd73da0315134741d9d3830b08fe32e95,268,66.2199,4.1231,362
0x116723a14c7ee8ac3647d37bb5e9f193c29b3489,289,66.0922,3.8533,363
0x6bb1e68ce8f9561b07b6859869d761d76894ad7d,66,66.0,0.6875,364
0x8f11a50844ea912d8526d8a150edeb8edf7215ff,66,66.0,1.9412,365
0xb7af436ed99654fae6c6faa6c627ba598d3a2bce,614,65.9403,0.3627,366
0x44a3ccddccae339d05200a8f4347f83a58847e52,354,65.7588,3.1327,367
0x3fb65feeab83bf60b0d1ffbc4217d2d97a35c8d4,480,65.7426,1.3151,368
0x55772bc11a973b8fae3a248568ff8ca062b7fcd7,644,65.5153,5.8545,369
0x5eb27c71969c678d21585c8a2f37d4df1ad9b6e7,364,65.2751,2.912,370
0x1a68639061b6e234fff0a6ca554aaa5f92825a8c,173,65.2425,1.2357,371
0x7dbba7f0551aef5894fd6ee331b95dbb4349f5d4,1014,65.1935,3.4373,372
0x350156190ff7aef640a95738c97589025526c769,207,65.1357,2.494,373
0x8aa75cdeaf76980fbff0f2a838cb5a77a847ecb2,65,65.0,0.4221,374
0xc3503192343eae4b435e4a1211c5d28bf6f6a696,65,65.0,0.0606,375
0x34800d4ba1543891982e38ae705fb039feb66b54,374,64.8602,1.781,376
0x56ee8bd11b5a385d3d533b4c2c6e37de78b2aafb,113,64.7489,1.8226,377
0x47d8a641cfda32248faa93b3332fa6a90de829c5,301,64.7362,23.1538,378
0xee89139cf128d8d837856cf811e184d51f1ecaab,139,64.7303,5.7917,379
0xac8b0ce8ab15541b02a823647c4740591b108157,140,64.7248,3.1111,380
0x3b5f949c07d0e31b904b53cd4d24f94687e15c2d,292,64.4416,1.9338,381
0x86642f5f98e2833d99e5d19b49b7962498e8e8ab,171,64.3966,0.8066,382
0x9868aad1058b6fef702a098e75566582e28ef4a6,346,64.1699,7.8636,383
0xae8d25938d97a2a1cdaefd224ad234484f7c4394,142,64.1641,4.0571,384
0x50af68c8fe5c0c5a9cb11bc0edad3cd678b71293,337,64.1017,1.4652,385
0x9c9eaef819ff2b0b7d21f23f881710dab9b16c29,232,64.044,2.7294,386
0x91c66da173403bc73286d4f8f947d8d43043cba5,89,63.9817,1.3692,387
0x45db9d3457c2cb05c4bfc7334a33cee6e19d508f,162,63.9578,1.35,388
0xfd4938b02074df1d3aa15a97ee561f40704b2195,580,63.9352,12.8889,389
0x9dbe56e65961146525d796bdc008225bd5915a4f,217,63.8252,4.34,390
0x534bf427c026b83c4f0c3c16440c35e079d2d814,101,63.5712,1.629,391
0x23d01763c1d3f5f0e8f2302cb143a4d069c816b6,711,63.5694,6.1293,392
0xcc21abf00a0c589c9818e6ac438d8759ca5e611d,119,63.5486,1.9833,393
0x60af6f3905bac4536aeccaa546d10fe17f4c0d2a,977,63.48,7.0797,394
0x7cc4e967242e1cad92152d47ae0bb9169e97d553,528,63.4576,2.0706,395
0xe40dcd3e8587c72cf741293c55d0ecb1fca5a852,806,63.3911,9.7108,396
0x41722457cbfa517bd1070d7e64e00bc71539e4ce,507,63.1854,2.7405,397
0x98f57a7b2b2be7067abeb1ed956f14886184e5c3,873,63.097,6.3723,398
0x5f7b2486ece75dd7d593eae37acecdd1a127a8a2,230,62.9681,3.1944,399
0x9d6c133b388c1fc9756ffa38c18e8e770e44dd93,1102,62.9426,4.1429,400
0x974bfb4a344da64ae216e8c21b70c3235cac7cf8,298,62.7964,2.3281,401
0xf8442ae38a8246f425b7928fb60fd61bbdf5d459,100,62.789,1.6667,402
0x7706abe0d94e08dd0375dc3d0e997d5680324e38,573,62.5633,2.9536,403
0x99a2b582e5e2c860dc90822b5fed925a8256a24a,206,62.0894,6.0588,404
0xa4f61e61028711764e792a7add18f219319bfc39,322,61.9177,9.4706,405
0xfe5f0072e8786dcaf4701ab097c4a14be1d3a118,123,61.7779,3.2368,406
0x67f8a0269a8cb8b90c0dddc2e486beb6185e26c7,99,61.7611,3.8077,407
0xfec4465b6aeac9c90e552ae7766bdc0ee0d8dbc9,280,61.5045,1.8065,408
0x4aee91e7d6c6e0c4c0ec10b9757b8d19ab7f427c,350,61.4968,0.8235,409
0x99303bd4c519115c94c080a80e3e771e503e5707,122,61.299,0.9457,410
0x580191a3e522b35632730f094e0737f1f45c3fde,211,61.0491,4.1373,411
0xa11c0712bc12d600966ff28db0ff1165fde30991,90,60.9679,4.5,412
0xefc8a4ad63faf1c9c1e9529f10daf3ec33621fa6,95,60.965,0.748,413
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,79,60.9478,0.632,414
0x7877c464f6601486053d3046d85ec20167363820,333,60.7955,10.0909,415
0xc2cb0904b3ee10a71e5e61cdc5044946a1dd4983,100,60.6099,7.1429,416
0xee06a98e0bca3de1678f589e1673b1955594e171,259,60.487,5.18,417
0xa3e5a67ccd64c30fb41cfa1dd4100e197e98d8b0,168,60.46,5.4194,418
0xcaf784dad9da1e9eb69726e8cc12b92c533b2556,223,60.3596,3.0135,419
0x9386fe74ff9a78223835636a386ba4e56eed09b8,112,60.3289,0.9256,420
0x48ad42667cd9984a5eb10268d2e94449eeb928f9,84,60.3288,0.4516,421
0xb16ebe3142c3c5e7e104b6ae4a2e47694f1fd6b8,271,60.2835,5.42,422
0xaed3d37b761bf61767208da1dbb3a971b9f13fb5,175,60.2579,1.4583,423
0xa2f60c014614abb7224e9414b98c255b4bb9db57,142,60.0945,8.3529,424
0xc5e38233cc0d7cff9340e6139367aba498ec9b18,313,59.9786,2.7699,425
0xe46df87d3fc3c68c71b9adfcecb6479e285021d9,447,59.9003,1.3969,426
0x6a68e7e32ee88485f11cde93c3cf5f4d107905b8,112,59.8744,2.24,427
0x62cba5545dcd9b24ae094454394083840a0ef82d,150,59.8097,1.875,428
0x224e69025a2f705c8f31efb6694398f8fd09ac5c,96,59.8001,0.1886,429
0xba178ae12daa78de6592847cf8bb26508ae5d5db,363,59.7442,3.8211,430
0x0c2e9a64c9382bc2f99b092b3d0c3164375536d3,402,59.6011,1.349,431
0xa3e038cfd4708e8896e82f0824e3567bbb5852db,140,59.5911,10.0,432
0x94e8b6295be681a2c4ddad11f501e0fe9abb758a,137,59.5227,0.8354,433
0xdcdb166c250079823e913a0f6d9af8ec72abc264,1064,59.5126,12.6667,434
0xb4b07e49115d66eb6dc39622a6782806ac33291a,121,59.4304,3.3611,435
0x57115f7d04c16f3983802b7c5a2d5089a188d76a,525,59.2637,4.6875,436
0x15f7320adb990020956d29edb6ba17f3d468001e,165,59.204,1.2891,437
0xa7bf924a81e531183a81235f2f8916e191cba407,291,59.187,8.0833,438
0x89177787e8b88b6b95cfcd0501e79bdd05d370ca,135,59.1609,2.1429,439
0xfd4848acdc68b55c9352c59722eac9292668f7cf,109,59.015,0.7517,440
0x753f8dab2ce1e6ec33e2967bcdd4974f60025319,1211,58.7822,6.5815,441
0xf1c2843c4b2b40553263813e3a6014b305598ecd,113,58.7793,1.8226,442
0x8e5782c333ff9fe3742c4907d98df6b1fa546822,215,58.6602,2.0874,443
0x083ead940335d6908cdb078df005fb4c5f83a9b0,284,58.6466,2.4483,444
0xf8b77a23868d21b4130071bcd8dcadb07cde25aa,323,58.6108,1.7554,445
0x371267a1863080c5f39229183350e0d87d39743e,82,58.5317,1.8222,446
0xb3d555e104fec54e3fc331c8cfe49237ea4f6d62,193,58.4986,3.386,447
0x2ea859eff2267485b07c4519baa86bfe0ca0ee78,62,58.25,5.1667,448
0x71e7463e4f1574f43b1bbf6916edb12e1e23c222,184,58.1236,1.8586,449
0x246598cb364ea89a06d0bef294b7db8707bfea39,835,58.1001,2.5075,450
0x5bbfbc4e659e40fd281b3863f138289ccba74c52,171,58.088,9.0,451
0x7bc669b27c1553b5ef6c517ef8e7a0e0562da664,307,58.0675,3.3736,452
0x38d37614d6a2386264961737747f920e42a821c0,197,58.0355,5.7941,453
0x47886f5343ebbc0678050383ce1caaa40861cce9,93,57.8762,0.5314,454
0xa36b1b23c5478815f54ff4e6a3f6a0a36e5f6ad5,133,57.8365,1.7733,455
0x23598f73b9fbd281ba5646e59ad49d04456152af,180,57.6906,6.6667,456
0x83cfbf713e60b0dbb093eff8659284c23c20ff27,234,57.6714,3.6,457
0x88e3378dfb5463a0d151f802a48a104698e90e3d,107,57.6475,1.6212,458
0xc3497ffdeb2b5ceb1a8d77eb538b3266d5febd10,142,57.6224,6.4545,459
0x4b30697b4eba165510f98f18b11dd205530afad0,364,57.5914,1.1166,460
0x4d453e9c59a46d5db9dbe7199cd4236f62cb129c,114,57.552,2.3265,461
0x22f587231693859c8fee73cedbf213100eaa92e4,271,57.4251,2.8229,462
0x5ea7ed79fa91c48e95dcb8bc660634f3485b17b4,71,57.3799,2.4483,463
0xf9c298545da80df7767c4e5a9296a071f13702b8,329,57.316,3.8256,464
0x325340a3623684b510378628d2650822565ab4cc,90,57.3146,3.6,465
0x4811830fda8818bb6e9e27ed248aef93ef323bcd,237,57.1454,5.0426,466
0x4a1ac24ae6140fe2de46784e9e2e74b3568d5adc,227,57.0304,1.2753,467
0x6361875556e01fa0ed9c02783afc525e94782bb3,70,57.0158,1.3462,468
0x00c980f967b3e94e471c94d226da998e1eb55a33,262,56.9451,1.7823,469
0xb32ec9935f9131d7f3d0b3ad1c28ca60f828a395,461,56.54,1.6703,470
0xbadd30e24b469c5be8c80cc2f556bdf430c4981a,152,56.5358,1.6,471
0xff13f9b23a16a82c3ccdd29ece6af667eeb15834,132,56.403,3.3,472
0x6c9ae5eed0ba364164a0f73d929ab328eee9fca3,327,56.4009,10.9,473
0xa99fdbb3189c26c727af3fbab2a222ac1a4cd1d7,130,56.1995,4.4828,474
0xe3def5b0ec82762af3d8a8075dd8f3b5f3f47fbb,96,56.0678,3.0968,475
0x1e0b57612a04445ae33a4c02b04cd14d6420ffef,64,56.0461,4.9231,476
0x3474b31d91fd5148ff4a38d561af6421e73cd616,77,56.0278,2.0811,477
0x2a76f7df64889a1f20f5b6aa87ebffa9a38ab925,334,55.9569,3.8391,478
0x66d5527411d821cb513f2d214bbbc0ad73586b35,257,55.9006,0.8595,479
0x97a3db16d88659cd3823323b6396dcf98b009306,135,55.7956,5.8696,480
0x4698917d0f308658270faf65973a9872b99215f2,140,55.7238,0.9859,481
0xa66c35a5d7bcfad59da87a4c7692253b667f946c,299,55.6159,4.9016,482
0x10498372c8c183d6de6d1ec53b5921de258de2f8,92,55.6019,0.5823,483
0x084817b077261e22670b879202923fc69133eb45,1069,55.5376,9.2155,484
0x24a0435dd391a6962d8d99ce19f51f2b540412b5,120,55.467,1.3793,485
0xc142995f05436c91bba172b7d17522a301323236,105,55.4156,0.5833,486
0x999aa2ee4d686ba2bfadd57ad701beed5a94fb1f,109,55.388,7.7857,487
0xd4e6b57c9bc202af1915548928b649f77adec8ca,149,55.3554,2.1594,488
0x7400abe8b2bea8bf00e3c13f60ab51bd815e3037,320,55.2747,6.5306,489
0x1d98a031e38bd9b372cce52a0296b7f30e2995fb,149,55.2747,1.042,490
0x938a0af4b86057489bc651dd02c080890d8ed5e5,170,55.1072,1.1806,491
0x9baf7c87825e382408a5c17d36af48d3c8a4756b,296,55.0879,1.4581,492
0xfee836516a3fc5f053f35964a2bed9af65da8159,388,55.0707,1.9208,493
0x03b7869c647322d1907b872ab7696a478e60c6c7,105,54.8154,2.8378,494
0x39db730fd12f3b8e37801129974210710ddfd47c,162,54.7423,1.8,495
0x36356e0284dc9adccc72649833d453fcf229b630,2071,54.6501,1.7389,496
0x3136b0eda57aa6682baf2b84ef3eea7490b8137c,62,54.6055,4.7692,497
0xf727434d124e9003149afb3a865ae0e32c8f0ebe,102,54.5261,2.8333,498
0x7442ae095a94a38f00a7e21f0798b659068f4adb,162,54.4822,1.1096,499
0x61c371ba956c7f2fbe0913843de98c5e55be8ee7,147,54.316,0.4153,500
0xb7bd84b71fbe6f2ade449508b2b78cae45a18dc0,223,54.1802,0.9955,501
0x01c38875ab789cb12efcd791db91217a00fd01fa,54,54.0,0.6353,502
0x1dc09501ae209f8cc15b3b7090084c72855d95bd,150,53.8968,2.5424,503
0xdb23145b64d0e1e15dedf47abd77ccaf3f2327d7,122,53.8614,1.1961,504
0xadc3546ea680e21afa7d5d45dcd03f2f8957241a,1238,53.7216,1.3045,505
0x71a548c09c6d09df38811c6df025d281e878258b,243,53.6964,3.0759,506
0x4911c9260755fa49198de14363bda533bfa5b871,189,53.6931,4.6098,507
0xb1af13b2e4be55ca69829a23c09a1f5663adf8d0,75,53.6759,0.7353,508
0x226b7ed8e2dac7f7c529147833a8eff769fdf232,141,53.6678,1.6023,509
0x8469b7b08d30c63fea3a248a198de9d634b63d70,481,53.6506,4.2946,510
0xdff6b88d0372d71288103f3ac0a91a211a413794,68,53.273,0.425,511
0x100970e0d53f2e5d4afe3fc3a611a78c8728dd65,349,53.2577,1.1009,512
0xf9d5ded034d7d27a6dc993add34c3424cae32637,124,53.1716,1.1071,513
0x66194a01a2b741bd6656eb7a5ba923900760676f,532,53.1655,1.1392,514
0x7db2088dc0e22c8f64846969e2b35965fed3e04b,220,53.0998,5.5,515
0x600dfffa63a382b492ac13501af944e97c95c71e,80,53.0411,26.6667,516
0xc39dd940e31cd07e4fdc630a9d38f539b27d84ba,53,53.0,1.8276,517
0xb89d68928ecae680c0a5b0444e361a5b62f69554,133,52.9002,3.6944,518
0x2b165a80e79f5458aa66efd0ee6d384215abc0c8,336,52.8893,1.5342,519
0xdc76f6238c188a3bf09aff3a61f092292385c090,144,52.7985,1.2203,520
0xd81ce8e89dd987c8ab630858c8f1e9df14788c35,112,52.7458,4.1481,521
0x2042cda98adeb931bb6bb0a90de94b282fcb6d53,121,52.7383,5.0417,522
0x755403f07d03fecad97a8d2c9aaed4611b5cbc69,117,52.7341,1.2857,523
0x4f95061a94ade673b5f4f0a97016d5e57528218c,53,52.5902,2.12,524
0xed0d6adc29701b7b3f642aff88795586d8f2ee7d,71,52.5775,2.9583,525
0x90e3b67da3cace2349855dcd2b695ad1b370aa4b,243,52.57,1.9756,526
0xbe28ec2535c959a2b4e4fdc7e376377aa0c57b43,257,52.5,4.8491,527
0xd0a4232c5349a69826dc7bf29641a4f346ea7a19,981,52.4127,4.1046,528
0x03e212b0e39fcf48bcd4a913d702faebce5c7ed2,139,52.3475,8.1765,529
0x83f7b756cee9c162ca0acedbf30eb106b715ab0c,115,52.342,4.2593,530
0xb9df5f3c304b60d95bae85578e57aeed392fd378,240,52.3103,4.5283,531
0x2a40e8eb5ce03cc5327f8326040781cdb8e36b16,348,52.2817,2.8293,532
0x195fce941ae0c972b8dc814d2059537b67f14038,264,52.226,3.1059,533
0xc83e83677dd95618686ac9af2cd48972f1b72c22,61,52.0726,1.9677,534
0xea58721e5c2d0f90f66714845f2139a6d4e27a18,254,52.0548,3.6286,535
0xb6c5b1a489606028da263eda28063186f96fa921,72,51.9333,0.605,536
0xa207cea3c3b0175e42d5ba096658b1ae14400e41,126,51.9287,2.52,537
0x793e48857f3ccdfe5cf3c504b6dfc7e8dab5b0e1,186,51.874,3.875,538
0x2f02570f8282fa71e0c27f6a6660efedf853afdd,422,51.7948,2.2935,539
0x54d3c2dc47a7a5812b8a43b0aeea3cf65d1139e4,175,51.7716,2.3026,540
0x73a3c649d33950269db55fb208e43c7956ad1109,119,51.7553,2.2037,541
0xad47863310854df7e812b6393f03b379264e5acb,214,51.6764,3.5082,542
0x78ca8cee8cdb906ef2c99110823260f06ea7e0ee,271,51.6398,1.6131,543
0x27aced470e1e232babf2da93a78269bb5739c48c,990,51.624,5.2941,544
0x18df32b9ab07cb17fcdd668519041ca5058eb552,428,51.5753,1.4658,545
0x2f730920f265ff855e604303b7da713d50943da9,167,51.4204,3.7955,546
0x22a3210edcd1674a56c263cf841726b8ab943e02,55,51.4172,0.206,547
0x16f3774d4b22ae11bc7c568a4d847e926304cbe7,58,51.4015,2.0714,548
0x06dac6a2dcfa0f0dfb3e7e766515eef5b2c6399a,107,51.2755,1.9107,549
0x06075b0f4769f2da39ae908b81f267041eaac5ce,79,51.1875,3.4348,550
0xfdcbc33eca77440c906185f0f47c218ea01922e3,134,51.1645,10.3077,551
0xfbff6be0bc8ca216aa62075b2798b70a6d099ae6,61,51.1581,2.1034,552
0x6351ca30d72f41f65af21a7a48c8e79163a9dea7,263,51.1238,15.4706,553
0x9d3c4678ce905404d4ca99223043ab0329ca8f0a,76,51.085,0.2517,554
0xe3d001173d5c3543aad4e518a659addcd865088e,51,51.0,1.0625,555
0xf3d37cdae31be050e9711343c4020223d7f8dd77,54,50.9943,0.9818,556
0xf4fb9fa23edb32215e5284cf7dbfdb5607d51a5b,255,50.9557,1.3144,557
0x655533fae22bdde1d73bf7abe97c76f41ffff54d,61,50.8551,0.9242,558
0x3b502b054715a8e0d8f657169615a88b2ccdd429,624,50.6732,2.1972,559
0x07b5c013febefa0d810474612a826411eca18931,529,50.6689,4.3008,560
0x42faa87255776630ee33278edfa9220c1c7e2d88,96,50.6682,0.4267,561
0x7f9efc77234dd34328b764d68606de972e24a510,130,50.6466,1.6883,562
0x7d5f28c945fca2943e91392704bee1f46207ca34,102,50.393,1.7288,563
0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,450,50.2635,5.0562,564
0x56138c7414952a5bfbfbd6f7fa7a60c3a4962c80,185,50.2068,3.7,565
0x74ac45c146bcaa47a227c87a32860eb8ac3e57c4,153,50.1706,0.9387,566
0x7fb0e71d7e4e0ac24e2a873b503f28da04e02320,59,50.1124,1.2553,567
0x48a539254fbb14d6ac87a54ee7a791e26f330d55,50,50.0,0.7463,568
0x773a4a3bc32374a02d30c19d3b5a82fde58ae2f0,146,49.9795,3.7436,569
0x74014a03983df37c03d713d384a057127de407ba,266,49.947,4.2903,570
0x67a5a5136ba1725359bfdf204cbbb1c809cc5490,65,49.9062,4.0625,571
0x77dad28f302ebd245f15480be38037197cc4135d,156,49.8087,2.3636,572
0x7e76718d353487bc4af17688e5bc72c0d1fde885,365,49.7956,1.6222,573
0x7252fdc3c60736962f635dff57607534ff04f3f8,53,49.7354,0.5889,574
0x18dac16fbb30529ef05828cc1409fff2cb7a4ddc,322,49.6637,2.0252,575
0x4d41e3565e5772ddbfe07fbec98013a688920806,113,49.6125,2.9737,576
0xd5db56e41b80eb83512c736561a3f79ac85bef09,189,49.5398,1.7027,577
0xb7feb8cdf15262ae29f2978c478931b7bd1ffdea,354,49.5148,1.0473,578
0xab89c029262d0d0aa5d362b6e157d84bf213cbac,876,49.4134,5.7255,579
0x6ce0af359e419641f9bb661486b982f7bd6cf011,256,49.2723,4.4912,580
0x4417c8f159acd06a49a6eeefd56c1bc507d4409a,668,49.2509,12.6038,581
0x5dbe2b1f8e3946dc425e472e15b891348cb93a8b,104,49.2362,2.2609,582
0xcd56a61fe76c08a4b5eabc53c8b0f5e8c38a1c06,100,49.1213,1.3514,583
0x22af2c63f052f69a922141d4a7f2bd43b67b7df6,53,49.0464,1.4324,584
0xbf44c636a4a4bbe257a87067b25c4c875170e04d,137,49.0012,1.2925,585
0xc53a5333595f661a8856d37cc6ed25fef48d6b29,49,49.0,0.4537,586
0x0c9e725902f2eeec063c16d253f38684e3192001,128,48.9997,0.3855,587
0x63ed10f17be0695cd14cf457cb1cec98731ab97a,89,48.8951,5.9333,588
0xc3fed190bf671ad5d92cd94932b1a2e17d047f2f,92,48.8809,1.7358,589
0x6527c94b30060a463159b291160651292c1b7855,667,48.8574,0.5861,590
0xb88815930b61aa78eaa1dad711e72b128c03f7f7,112,48.8132,1.5775,591
0xb4d13125a01a940870802c114a4c8b89df6df21c,169,48.6932,1.4322,592
0x6d1ecded71c902883b942964fdf44d214ffc91d9,118,48.6834,0.8741,593
0xc6799cdd94b61660ad757f536b2b3c69a374bf43,111,48.6586,2.0556,594
0xa2a0a02b75bad38a4ed423ff56eb5787e52dfe62,103,48.609,3.1212,595
0xf131772381360e6a36581ed162523e339f6e1d67,72,48.6083,0.8,596
0x216f0a5f895dd92db5c336dff760ad78e5ca1ecc,324,48.5056,6.1132,597
0x3aa109761f5047c83c76ac4e61a07fa8ca9db959,79,48.4504,1.58,598
0x79a920f4f0d142264f147d5840248a8c0ca346d8,186,48.4409,2.325,599
0x45ab04c54264f485eef8db0c20e531e9d37cd53a,1569,48.3375,4.2064,600
0x054838fb00e7b33318b43fc9511eabfed192652b,73,48.3107,1.2586,601
0xb5905dbe33bb3193ed25dbe86c9436981e7cf54c,102,48.2403,0.9273,602
0x19e7a132bd4b42f580f546197f42e19c42cdfe6c,111,48.1864,1.1212,603
0xdff32221db532b049b326635d1a4b318ea1ca42a,64,48.0699,1.1228,604
0x19563d26aba22fce11893f29ec7f62ed878d97c4,68,47.9934,1.36,605
0x97064190190d4e2fb284a2d55dd53504e291c4cd,633,47.9353,3.5363,606
0xb412f82383d0f9a97e3be04598ea79cd4af96d51,702,47.8691,3.6373,607
0x49dd1856f13f703d68a72947e9d143366c15bb49,89,47.8562,1.5085,608
0x697c8d22a3ccb6d48d27a11efa611e11fa95b842,197,47.814,1.3046,609
0x3fb7a3bc2442a46bf34e1e838f358e8478640b31,75,47.7971,1.0135,610
0xf3fd84221fb1a9a2a8e42f22fa21cfa13074a1c6,70,47.671,0.3743,611
0xd085e3ed4bbc2e0323f68627a4263d1ff363ea5a,94,47.5966,6.2667,612
0x64084d818a908d809d0754dc09e32834c048342b,78,47.5917,0.629,613
0x3fc0458b7f801156a8b7af9c8f26817e17b70780,133,47.5367,3.1667,614
0x17026356a4e7f45d87137a7f00e7d6c1292f255e,288,47.4834,2.3607,615
0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,185,47.3927,1.3603,616
0xf0cf5171f1ab7b0084061f79c7626d426e2a9e32,64,47.3121,0.6337,617
0xba19ba5233b49794c33f01654e99a60e579e6f29,136,47.23,3.6757,618
0x00d3133dcacaf0480fcebcc8c50ebb66923d2b18,109,47.2172,0.6855,619
0x4928ae84bc1ab360d7513fe72cb281f8af89e3e2,208,47.1821,3.7143,620
0x6a91b82a9abd58963b164d01cbf793cf60c089fd,314,47.1538,5.322,621
0x57897b44a9e41349072f8639a3996c3dbbef5c41,198,47.0263,4.2128,622
0xc729d4e7e1983f7396c6a41e221a42f8ab6c5923,208,47.0189,3.6491,623
0xf550c56b8e60bc1042358630c68b13356a42a0d5,47,47.0,0.6714,624
0x63ea0dde5c90a551e4f32db607698ffd046debc7,70,46.9831,0.625,625
0x6102fb7b72936d10d1029573461cc2409979f49d,349,46.8647,0.866,626
0xd722a299d14a19b56cddaeae0e1d5a5786424570,185,46.8163,0.6167,627
0xf46c246c69f547bc3b864648bf13324c355e519b,79,46.5411,1.4107,628
0xe2b9f0757a9e2813fae323aefd89ec8be706104a,545,46.477,1.5266,629
0x2a693ccbda744faf14ecb7c28bd811927bea61a7,265,46.4252,0.7486,630
0x77025f6d01e8c93c1828ab9f89aef5b2af618368,100,46.2893,4.3478,631
0x98b58f7310cfed61f4b1b83c557c4c6ca17056ce,92,46.262,3.5385,632
0x050920eda4014e25ded17c346b425239a468d63d,194,46.1777,1.552,633
0x34805e6a3796fb04e82183667a78c2f7bff29170,135,46.0719,2.5,634
0xb536ea992bdf41aece7f2ca9fbf00fa14706297b,51,46.0127,2.55,635
0x5f312df04b19979ef4bd5876737cfa481a928c0d,46,46.0,0.269,636
0x7e01d8d83988a835870fc118e1b9ac0d54740c46,46,46.0,1.7037,637
0xb48393dfc231c96abd4d3e46774dccf79f51f240,585,45.9951,5.177,638
0xea39c551834d07ee2ee87f1ceff843c308e089af,107,45.8836,1.7258,639
